id,label,url,,shade,concern,finish,coverage,formulation,rating,brand,name, price ,skin type,skin tone,img,
makeup_417,concealer,https://www.myntra.com/concealer/colorbar/colorbar-flawless-full-cover-concealer-velvet---001-6ml/15129084/buy,https://www.myntra.com/concealer/colorbar/colorbar-flawless-full-cover-concealer-velvet---001-6ml/15129084/buy,Velvet 001,Dark spots,matte,full,liquid,4.3,colorbar,flawless full cover concealer-velvet - 001-6ml," Rs. 3,750.00 ",normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15129084/2021/8/12/6beee298-94e7-4ddd-b2c4-e8a5d32867591628776760779Colorbar-FlawlessFullCoverConcealer-Velvet-001-6Ml1.jpg",
makeup_418,concealer,https://www.myntra.com/concealer/lakme/lakme-absolute-mattreal-mousse-concealer---natural-02-9-g/10012357/buy,https://www.myntra.com/concealer/lakme/lakme-absolute-mattreal-mousse-concealer---natural-02-9-g/10012357/buy,Natural 02,Finelines and wrinkles,matte,medium,mouse,3.9,lakme,absolute mattreal mousse concealer - natural 02 9 g," Rs. 2,550.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10012357/2019/7/10/9c201e2a-3519-4dc6-acf5-9eb19ea184201562759143826-Lakme-Absolute-02-Natural-Mattreal-Mousse-Concealer-9-g-3981-1.jpg",
makeup_419,concealer,https://www.myntra.com/concealer/chambor/chambor-103-orosa-flawless-finish-concealer-3ml/8873605/buy,https://www.myntra.com/concealer/chambor/chambor-103-orosa-flawless-finish-concealer-3ml/8873605/buy,103,,natural,medium,cushion,4.6,chambor,chambor 103 orosa flawless finish concealer 3ml," Rs. 4,125.00 ",normal,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8873605/2019/3/13/2f3d17c9-3c2d-47c7-99f4-cc9ee0893cbf1552468019148-CHAMBOR-OROSA-FLAWLESS-FINISH-CONCEALER---103-11552468019098-1.jpg",
makeup_420,concealer,https://www.myntra.com/concealer/incolor/incolor-studio-skin-concealer-01-beige-5g/11887242/buy,https://www.myntra.com/concealer/incolor/incolor-studio-skin-concealer-01-beige-5g/11887242/buy,Beige 01,Waterproof,natural,medium,stick,4.3,incolor,studio skin concealer 01 beige 5g," Rs. 1,375.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11887242/2021/6/15/d6d836f3-2490-42ce-a8c0-889cc10d4ab91623737959694INCOLORStudioSkinConcealer01Beige5g1.jpg",
makeup_421,concealer,https://www.myntra.com/concealer/lakme/lakme-absolute-white-intense-liquid-concealer-with-spf-25---01-ivory-fair-54ml/6843344/buy,https://www.myntra.com/concealer/lakme/lakme-absolute-white-intense-liquid-concealer-with-spf-25---01-ivory-fair-54ml/6843344/buy,01 Ivory fair,Dark circles,natural,medium,liquid,4.2,lakme,absolute white intense liquid concealer with spf 25 - 01 ivory fair 5.4ml," Rs. 2,700.00 ",all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6843344/2018/10/12/94e0cfe5-d1d8-47df-b161-846313d330831539334749738-Lakme-Absolute-01-Ivory-Fair-White-Intense-Liquid-Concealer--1.jpg",
makeup_422,concealer,https://www.myntra.com/concealer/clinique/clinique-even-better-all-over-concealer--eraser-6-ml/12779716/buy,https://www.myntra.com/concealer/clinique/clinique-even-better-all-over-concealer--eraser-6-ml/12779716/buy,Beige,Under eye,natural,full,liquid,4.3,clinique,even better all-over concealer & eraser 6 ml," Rs. 12,500.00 ",all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12779716/2020/10/19/30bc9cc7-c3eb-46ca-aca4-6b25b46352701603102165714-Clinique-Unisex-Concealer-6111603102165438-1.jpg",
makeup_423,concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-set-of-fit-me-foundation-128--fit-me-concealer-25/12388366/buy,https://www.myntra.com/concealer/maybelline/maybelline-new-york-set-of-fit-me-foundation-128--fit-me-concealer-25/12388366/buy,128,Dark circles,natural,medium,liquid,4.5,maybelline,new york set of fit me foundation 128 & fit me concealer 25," Rs. 3,580.00 ",normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12388366/2020/11/6/44655fbb-f5ef-40c5-afee-4d06ff6b33ec1604661704945-Maybelline-Women-Concealer-5021604661704855-1.jpg",
makeup_424,concealer,https://www.myntra.com/concealer/lakme/lakme-absolute-white-intense-liquid-concealer---beige-honey-04-54ml/6843342/buy,https://www.myntra.com/concealer/lakme/lakme-absolute-white-intense-liquid-concealer---beige-honey-04-54ml/6843342/buy,Beige Honey 04,Dark circles,natural,medium,liquid,4.3,lakme,absolute white intense liquid concealer - beige honey 04 5.4ml," Rs. 2,550.00 ",all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6843342/2018/9/26/38b3141e-db03-4e1d-9e36-f797c65bbc241537950853717-Lakme-Women-Concealer-701537950853676-1.jpg",
makeup_425,concealer,https://www.myntra.com/concealer/olivia/olivia-set-of-2-waterproof-concealer-stick-pearl-white-shade-no-007w-spf-12-15g/11686980/buy,https://www.myntra.com/concealer/olivia/olivia-set-of-2-waterproof-concealer-stick-pearl-white-shade-no-007w-spf-12-15g/11686980/buy,Pearl white 007w,Dark spots,natural,medium,stick,4.5,olivia,set of 2 waterproof concealer stick pearl white shade no 007w (spf 12) 15g," Rs. 1,350.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2020/3/11/2222c23d-6703-4742-a923-48e953a7afbc1583877846822-1.jpg",
makeup_426,concealer,https://www.myntra.com/concealer/mac/mac-studio-fix-24-hour-smooth-wear-concealer-nw22/7235655/buy,https://www.myntra.com/concealer/mac/mac-studio-fix-24-hour-smooth-wear-concealer-nw22/7235655/buy,NW22,brightening,matte,medium,liquid,4.2,m.a.c,studio fix 24-hour smooth wear concealer nw22," Rs. 12,250.00 ",normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7235655/2021/4/7/30ae3d5c-4b2f-4604-9235-003c27acba1a1617777162332-MAC-Women-Concealer-4191617777162192-1.jpg",
makeup_427,concealer,https://www.myntra.com/concealer/inglot/inglot-under-eye-concealer-104-10-ml/12086590/buy,https://www.myntra.com/concealer/inglot/inglot-under-eye-concealer-104-10-ml/12086590/buy,104,Under eye,natural,medium,liquid,4.3,inglot,under eye concealer 104 10 ml," Rs. 4,800.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12086590/2021/5/25/74519ea4-c0ec-4c35-b010-93f5c04b28601621923872755INGLOTUnderEyeConcealer10410ml2.jpg",
makeup_428,concealer,https://www.myntra.com/concealer/incolor/incolor-women-better-skin-concealer--corrector-01-5gm/10988250/buy,https://www.myntra.com/concealer/incolor/incolor-women-better-skin-concealer--corrector-01-5gm/10988250/buy,Beige,Oil control,natural,medium,stick,3.9,incolor,women better skin concealer & corrector 01 5gm," Rs. 1,225.00 ",all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10988250/2021/6/18/490abc99-7d11-4b33-ac38-2a97ecc642ef1624011007299-INCOLOR-Women-Better-Skin-Concealer--Corrector-01-5gm-575162-1.jpg",
makeup_429,concealer,https://www.myntra.com/concealer/maybelline/maybelline-insta-weddings-carefree-cocktail-makeup-kit/15818332/buy,https://www.myntra.com/concealer/maybelline/maybelline-insta-weddings-carefree-cocktail-makeup-kit/15818332/buy,Honey,Finelines and wrinkles,matte,medium,liquid,4.4,maybelline,insta weddings carefree cocktail makeup kit," Rs. 6,980.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15818332/2021/10/19/ca2e2adb-190b-4663-a86f-38442a722cb91634623478292-Maybelline-Women-Concealer-8051634623478111-1.jpg",
makeup_430,concealer,https://www.myntra.com/concealer/incolor/incolor-women-better-skin-concealer--corrector-06-5gm/10988256/buy,https://www.myntra.com/concealer/incolor/incolor-women-better-skin-concealer--corrector-06-5gm/10988256/buy,Beige 06,Waterproof,natural,medium,stick,3.5,incolor,women better skin concealer & corrector 06 5gm," Rs. 1,225.00 ",all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10988256/2021/6/18/f16093d5-b1fd-448a-8a7d-55e4d62f9a0f1624010871581-INCOLOR-Women-Better-Skin-Concealer--Corrector-06-5gm-878162-1.jpg",
makeup_431,concealer,https://www.myntra.com/concealer/incolor/incolor-beige-studio-skin-concealer-06/11887246/buy,https://www.myntra.com/concealer/incolor/incolor-beige-studio-skin-concealer-06/11887246/buy,Beige,brightening,natural,medium,stick,3.8,incolor,beige studio skin concealer 06," Rs. 1,375.00 ",all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11887246/2021/6/15/dce309bd-a503-4c9f-869f-9413c40598911623738248547INCOLORBeigeStudioSkinConcealer061.jpg",
makeup_432,concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-25-medium-concealer--the-colossal-black-eye-liner/7765421/buy,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-25-medium-concealer--the-colossal-black-eye-liner/7765421/buy,25 Medium,Acne or Blemishes,matte,medium,liquid,4.3,maybelline,new york fit me 25 medium concealer & the colossal black eye liner," Rs. 3,265.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7765421/2018/12/4/9f83a672-878f-4e01-92f3-ab90a1df5eff1543920218955-Maybelline-New-York-Fit-Me-25-Medium-Concealer--The-Colossal-1.jpg",
makeup_433,concealer,https://www.myntra.com/concealer/chambor/chambor-101-orosa-flawless-finish-concealer-3-ml/8873571/buy,https://www.myntra.com/concealer/chambor/chambor-101-orosa-flawless-finish-concealer-3-ml/8873571/buy,101 Orosa,,natural,medium,cushion,4.6,chambor,101 orosa flawless finish concealer 3 ml," Rs. 4,125.00 ",normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8873571/2019/3/13/be061a63-3bbc-42ef-89da-95cf6b8b62b01552470136654-CHAMBOR-101-OROSA-FLAWLESS-FINISH-CONCEALER-3-ml-32155247013-1.jpg",
makeup_434,concealer,https://www.myntra.com/concealer/maybelline/maybelline--fit-me-20-sand-concealer--black-colossal-kajal/7765376/buy,https://www.myntra.com/concealer/maybelline/maybelline--fit-me-20-sand-concealer--black-colossal-kajal/7765376/buy,20 Sand,Acne or Blemishes,matte,medium,liquid,4.4,maybelline,fit me 20 sand concealer & black colossal kajal," Rs. 2,815.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7765376/2018/12/4/0a14cb96-7b84-4e42-96d0-1c0ec19492481543916752565-Maybelline--Fit-Me-20-Sand-Concealer--Black-Colossal-Kajal-1-1.jpg",
makeup_435,concealer,https://www.myntra.com/concealer/miss-claire/miss-claire-full-coverage-makeup--concealer---15/14274558/buy,https://www.myntra.com/concealer/miss-claire/miss-claire-full-coverage-makeup--concealer---15/14274558/buy,15,,natural,medium,cream,3.9,miss claire,full coverage makeup + concealer - 15," Rs. 1,375.00 ",all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14274558/2021/6/14/832a573b-175c-40f4-93f0-48b4be611f731623677162566-Miss-Claire-Women-Concealer-1571623677162274-1.jpg",
makeup_436,concealer,https://www.myntra.com/concealer/makeup-revolution-london/makeup-revolution-london-fast-base-concealer---c14-45ml/7745258/buy,https://www.myntra.com/concealer/makeup-revolution-london/makeup-revolution-london-fast-base-concealer---c14-45ml/7745258/buy,C14,,natural,medium,liquid,3.8,makeup revolution london,fast base concealer - c14 4.5ml," Rs. 2,760.00 ",all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7745258/2019/1/14/92b55f15-3433-4ce4-90ff-48528234bf7c1547445574445-Makeup-Revolution-London-Women-Concealer-9631547445574356-1.jpg",
makeup_437,concealer,https://www.myntra.com/concealer/lakme/lakme-absolute-mattreal-mousse-concealer---sand-01-9-g/10012351/buy,https://www.myntra.com/concealer/lakme/lakme-absolute-mattreal-mousse-concealer---sand-01-9-g/10012351/buy,Sand 01,Finelines and wrinkles,matte,medium,mouse,4.5,lakme,absolute mattreal mousse concealer - sand 01 9 g," Rs. 2,700.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10012351/2019/7/10/0b624aee-f9cf-418d-b283-4422da5f2f861562757589422-Lakme-Absolute-01-Sand-Mattreal-Mousse-Concealer-9-g-7211562-1.jpg",
makeup_438,concealer,https://www.myntra.com/concealer/avon/avon-true-color-flawless-concealer-stick---golden-light/14674716/buy,https://www.myntra.com/concealer/avon/avon-true-color-flawless-concealer-stick---golden-light/14674716/buy,Golden Light,Dark circles,matte,full,stick,4,avon,true color flawless concealer stick - golden light," Rs. 2,145.00 ",all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/6/28/eb77b40b-14c4-4383-a913-b121620800c11624899092489-1.jpg",
makeup_439,concealer,https://www.myntra.com/concealer/pac/pac-10-mocha-spotlight-liquid-concealer-55-g/9791689/buy,https://www.myntra.com/concealer/pac/pac-10-mocha-spotlight-liquid-concealer-55-g/9791689/buy,10 Mocha,,natural,medium,liquid,4.3,pac,10 mocha spotlight liquid concealer 5.5 g," Rs. 3,825.00 ",all,light to medium,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/9791689/2019/9/18/d61ab5f7-4618-41db-948c-9442adfd2aca1568802176694-PAC-10-Mocha-Spotlight-Liquid-Concealer-55-g-901156880217661-1.jpg",
makeup_440,concealer,https://www.myntra.com/concealer/sivanna-colors/sivanna-colors-hd-studio-photogenic-concealer-corrective-hf7005-04/14553008/buy,https://www.myntra.com/concealer/sivanna-colors/sivanna-colors-hd-studio-photogenic-concealer-corrective-hf7005-04/14553008/buy,HF7005 04,Dark spots,matte,full,liquid,3.9,sivanna colors,hd studio photogenic concealer corrective hf7005 04," Rs. 1,995.00 ",all,dark to deep,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/6/16/935274f7-4d45-4f78-bf33-996f213ba86a1623859529215-1.jpg",
makeup_441,concealer,https://www.myntra.com/concealer/la-girl/la-girl-truffle-pro-hd-concealer/7745252/buy,https://www.myntra.com/concealer/la-girl/la-girl-truffle-pro-hd-concealer/7745252/buy,Truffle,,natural,medium,cream,4.1,l.a girl,truffle pro hd concealer," Rs. 2,605.00 ",all,dark to deep,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7745252/2018/12/5/f4336ca7-c09d-40ea-bfae-3439ac5c964c1544011995514-LA-Girl-Women-Concealer-8131544011995432-1.jpg",
makeup_442,concealer,https://www.myntra.com/concealer/makeup-revolution-london/makeup-revolution-london-fast-base-concealer---c11-45ml/7745266/buy,https://www.myntra.com/concealer/makeup-revolution-london/makeup-revolution-london-fast-base-concealer---c11-45ml/7745266/buy,C11,,natural,medium,cushion,4.1,makeup revolution london,fast base concealer - c11 4.5ml," Rs. 2,760.00 ",all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7745266/2019/1/14/bfacc376-9205-49e1-81ed-cea183caa0831547445332982-Makeup-Revolution-London-Women-Concealer-1181547445332864-1.jpg",
makeup_443,concealer,https://www.myntra.com/concealer/olivia/olivia-pack-of-2-100-waterproof-pan-cake-natural-honey-makeup-concealer-25g/11610516/buy,https://www.myntra.com/concealer/olivia/olivia-pack-of-2-100-waterproof-pan-cake-natural-honey-makeup-concealer-25g/11610516/buy,Natural Honey,,natural,medium,cream,3.9,olivia,pack of 2 100% waterproof pan cake natural honey makeup concealer 25g," Rs. 1,445.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2020/2/28/2fe93455-f260-4104-854f-4f2f2c1ec1091582844105660-1.jpg",
makeup_444,concealer,https://www.myntra.com/concealer/note/note-beige-perfecting-pen-03-concealer-3-ml/12363278/buy,https://www.myntra.com/concealer/note/note-beige-perfecting-pen-03-concealer-3-ml/12363278/buy,Light Beige,Dark spots,natural,medium,cushion,4.2,note,beige perfecting pen 03 concealer 3 ml," Rs. 4,245.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12363278/2021/6/15/9cba7f10-7419-417c-a1d4-0a3c671683501623738910163NoteBeigePerfectingPen03Concealer3ml1.jpg",
makeup_445,concealer,https://www.myntra.com/concealer/estee-lauder/estee-lauder-double-wear-stay-in-place-flawless-wear-concealer/10363605/buy,https://www.myntra.com/concealer/estee-lauder/estee-lauder-double-wear-stay-in-place-flawless-wear-concealer/10363605/buy,2 N Light medium,Dark circles,natural,medium,liquid,4.1,estee lauder,double wear stay-in-place flawless wear concealer," Rs. 13,250.00 ",all,dark to deep,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10363605/2020/12/7/fcdc6d2e-8cfa-417a-b1a9-08d024b931141607352937317-Estee-Lauder-Women-Concealer-8951607352937027-1.jpg",
makeup_446,concealer,https://www.myntra.com/concealer/wet-n-wild/wet-n-wild-set-of-megaglo-contouring-palette--photo-focus-sustainable-concealer/13538582/buy,https://www.myntra.com/concealer/wet-n-wild/wet-n-wild-set-of-megaglo-contouring-palette--photo-focus-sustainable-concealer/13538582/buy,Medium,Dark spots,natural,medium,powder,4.2,wet n wild,set of megaglo contouring palette & photo focus sustainable concealer," Rs. 3,290.00 ",normal,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13538582/2021/2/1/fda4520e-0f6d-4c7b-8719-ce978b20a0251612170556775-Wet-n-Wild-Set-of-MegaGlo-Contouring-Palette--Photo-Focus-Su-1.jpg",
makeup_447,concealer,https://www.myntra.com/concealer/benefit-cosmetics/benefits-cosmetics-boi-ing-cakeless-concealer-shade-no---10/14411848/buy,https://www.myntra.com/concealer/benefit-cosmetics/benefits-cosmetics-boi-ing-cakeless-concealer-shade-no---10/14411848/buy,No-10,Under eye,matte,medium,liquid,4,benefit cosmetics,benefits cosmetics boi-ing cakeless concealer shade no - 10," Rs. 11,350.00 ",normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14411848/2021/6/9/8da49ece-f38d-4e29-8437-2b43911066441623245573621-Boi-ing-Cakeless-Concealer-5751623245573512-1.jpg",
makeup_448,concealer,https://www.myntra.com/concealer/clinique/clinique-even-better-all-over-concealer--eraser-6-ml/12779714/buy,https://www.myntra.com/concealer/clinique/clinique-even-better-all-over-concealer--eraser-6-ml/12779714/buy,Oat ,Under eye,natural,full,liquid,4.2,clinique,even better all-over concealer & eraser 6 ml," Rs. 12,500.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12779714/2020/10/19/2a927bb8-13b1-4ede-bd6c-932d88b2d9431603102147869-Clinique-Unisex-Concealer-5971603102147569-1.jpg",
makeup_449,concealer,https://www.myntra.com/concealer/estee-lauder/estee-lauder-double-wear-stay-in-place-flawless-concealer---extra-deep-6c-7ml/10363621/buy,https://www.myntra.com/concealer/estee-lauder/estee-lauder-double-wear-stay-in-place-flawless-concealer---extra-deep-6c-7ml/10363621/buy,Extra deep 6C,Dark circles,natural,medium,liquid,4,estee lauder,double wear stay-in-place flawless concealer - extra deep 6c 7ml," Rs. 12,500.00 ",all,dark to deep,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10363621/2019/11/7/c16219c1-2d0b-41e9-a6cf-0120fa0eadd01573112289406-Estee-Lauder-6C-Extra-Deep-Cool-Double-Wear-Stay-in-place-Fl-1.jpg",
